"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2020 07:00:00 - 11/01/2020 08:00:00","BZN|FI","1043.61","1043.61","1043.61","1017.40"
"11/01/2020 08:00:00 - 11/01/2020 09:00:00","BZN|FI","1304.44","1304.44","1304.44","1269.90"
"11/01/2020 09:00:00 - 11/01/2020 10:00:00","BZN|FI","1461.54","1461.54","1461.54","1421.00"
"11/01/2020 10:00:00 - 11/01/2020 11:00:00","BZN|FI","1549.03","1549.03","1549.03","1498.30"
"11/01/2020 11:00:00 - 11/01/2020 12:00:00","BZN|FI","1574.27","1574.27","1574.27","1512.90"
"11/01/2020 12:00:00 - 11/01/2020 13:00:00","BZN|FI","1650.82","1650.82","1650.82","1558.40"
"11/01/2020 13:00:00 - 11/01/2020 14:00:00","BZN|FI","1722.89","1722.89","1722.89","1607.70"
"11/01/2020 14:00:00 - 11/01/2020 15:00:00","BZN|FI","1755.51","1755.51","1755.51","1749.60"
"11/01/2020 15:00:00 - 11/01/2020 16:00:00","BZN|FI","1772.01","1772.01","1772.01","1760.50"
"11/01/2020 16:00:00 - 11/01/2020 17:00:00","BZN|FI","1793.80","1793.80","1793.80","1779.90"
"11/01/2020 17:00:00 - 11/01/2020 18:00:00","BZN|FI","1778.29","1778.29","1778.29","1763.70"
"11/01/2020 18:00:00 - 11/01/2020 19:00:00","BZN|FI","1745.75","1745.75","1745.75","1727.50"
"11/01/2020 19:00:00 - 11/01/2020 20:00:00","BZN|FI","1739.80","1739.80","1739.80","1719.80"
"11/01/2020 20:00:00 - 11/01/2020 21:00:00","BZN|FI","1714.37","1714.37","1714.37","1694.80"
"11/01/2020 21:00:00 - 11/01/2020 22:00:00","BZN|FI","1725.46","1725.46","1725.46","1711.30"
"11/01/2020 22:00:00 - 11/01/2020 23:00:00","BZN|FI","1714.42","1714.42","1714.42","1715.10"
"11/01/2020 23:00:00 - 12/01/2020 00:00:00","BZN|FI","1720.35","1720.35","1720.35","1709.30"
"12/01/2020 00:00:00 - 12/01/2020 01:00:00","BZN|FI","1695.80","1695.80","1695.80","1685.60"
"12/01/2020 01:00:00 - 12/01/2020 02:00:00","BZN|FI","1683.69","1683.69","1683.69","1674.80"
"12/01/2020 02:00:00 - 12/01/2020 03:00:00","BZN|FI","1675.68","1675.68","1675.68","1669.90"
"12/01/2020 03:00:00 - 12/01/2020 04:00:00","BZN|FI","1666.48","1666.48","1666.48","1656.40"
"12/01/2020 04:00:00 - 12/01/2020 05:00:00","BZN|FI","1636.58","1636.58","1636.58","1621.50"
"12/01/2020 05:00:00 - 12/01/2020 06:00:00","BZN|FI","1625.84","1625.84","1625.84","1599.30"
"12/01/2020 06:00:00 - 12/01/2020 07:00:00","BZN|FI","1598.99","1598.99","1598.99","1571.50"
"12/01/2020 07:00:00 - 12/01/2020 08:00:00","BZN|FI","1541.41","1541.41","1541.41","1517.40"
"12/01/2020 08:00:00 - 12/01/2020 09:00:00","BZN|FI","1487.00","1487.00","1487.00","1447.50"
"12/01/2020 09:00:00 - 12/01/2020 10:00:00","BZN|FI","1546.19","1546.19","1546.19","1513.70"
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|FI","1566.32","1566.32","1566.32","1541.20"
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|FI","1547.29","1547.29","1547.29","1528.50"
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|FI","1480.23","1480.23","1480.23","1448.60"
"12/01/2020 13:00:00 - 12/01/2020 14:00:00","BZN|FI","1421.51","1421.51","1421.51","1396.40"
"12/01/2020 14:00:00 - 12/01/2020 15:00:00","BZN|FI","1365.11","1365.11","1365.11","1335.10"
"12/01/2020 15:00:00 - 12/01/2020 16:00:00","BZN|FI","1326.44","1326.44","1326.44","1299.40"
"12/01/2020 16:00:00 - 12/01/2020 17:00:00","BZN|FI","1355.52","1355.52","1355.52","1321.20"
"12/01/2020 17:00:00 - 12/01/2020 18:00:00","BZN|FI","1414.29","1414.29","1414.29","1379.60"
"12/01/2020 18:00:00 - 12/01/2020 19:00:00","BZN|FI","1295.04","1295.04","1295.04","1260.50"
"12/01/2020 19:00:00 - 12/01/2020 20:00:00","BZN|FI","1289.18","1289.18","1289.18","1251.50"
"12/01/2020 20:00:00 - 12/01/2020 21:00:00","BZN|FI","1316.58","1316.58","1316.58","1281.10"
"12/01/2020 21:00:00 - 12/01/2020 22:00:00","BZN|FI","1237.11","1237.11","1237.11","1211.20"
"12/01/2020 22:00:00 - 12/01/2020 23:00:00","BZN|FI","1177.00","1177.00","1177.00","1145.80"
"12/01/2020 23:00:00 - 13/01/2020 00:00:00","BZN|FI","1214.01","1214.01","1214.01","1183.90"
"13/01/2020 00:00:00 - 13/01/2020 01:00:00","BZN|FI","1249.00","1249.00","1249.00","1215.20"
"13/01/2020 01:00:00 - 13/01/2020 02:00:00","BZN|FI","1218.62","1218.62","1218.62","1186.60"
"13/01/2020 02:00:00 - 13/01/2020 03:00:00","BZN|FI","1307.00","1307.00","1307.00","1285.00"
"13/01/2020 03:00:00 - 13/01/2020 04:00:00","BZN|FI","1251.79","1251.79","1251.79","1240.90"
"13/01/2020 04:00:00 - 13/01/2020 05:00:00","BZN|FI","1327.20","1327.20","1327.20","1314.70"
"13/01/2020 05:00:00 - 13/01/2020 06:00:00","BZN|FI","1226.85","1226.85","1226.85","1211.50"
"13/01/2020 06:00:00 - 13/01/2020 07:00:00","BZN|FI","1205.71","1205.71","1205.71","1177.80"
"13/01/2020 07:00:00 - 13/01/2020 08:00:00","BZN|FI","1242.48","1242.48","1242.48","1218.30"
"13/01/2020 08:00:00 - 13/01/2020 09:00:00","BZN|FI","1251.68","1251.68","1251.68","1236.40"
"13/01/2020 09:00:00 - 13/01/2020 10:00:00","BZN|FI","1280.35","1280.35","1280.35","1263.50"
"13/01/2020 10:00:00 - 13/01/2020 11:00:00","BZN|FI","1241.59","1241.59","1241.59","1223.20"
"13/01/2020 11:00:00 - 13/01/2020 12:00:00","BZN|FI","1226.33","1226.33","1226.33","1198.20"
"13/01/2020 12:00:00 - 13/01/2020 13:00:00","BZN|FI","1214.74","1214.74","1214.74","1177.20"
"13/01/2020 13:00:00 - 13/01/2020 14:00:00","BZN|FI","1345.38","1345.38","1345.38","1317.00"
"13/01/2020 14:00:00 - 13/01/2020 15:00:00","BZN|FI","1411.26","1411.26","1411.26","1390.30"
"13/01/2020 15:00:00 - 13/01/2020 16:00:00","BZN|FI","1503.46","1503.46","1503.46","1483.80"
"13/01/2020 16:00:00 - 13/01/2020 17:00:00","BZN|FI","1533.02","1533.02","1533.02","1515.20"
"13/01/2020 17:00:00 - 13/01/2020 18:00:00","BZN|FI","1547.00","1547.00","1547.00","1532.90"
"13/01/2020 18:00:00 - 13/01/2020 19:00:00","BZN|FI","1576.76","1576.76","1576.76","1564.10"
"13/01/2020 19:00:00 - 13/01/2020 20:00:00","BZN|FI","1607.96","1607.96","1607.96","1581.50"
"13/01/2020 20:00:00 - 13/01/2020 21:00:00","BZN|FI","1671.76","1671.76","1671.76","1648.80"
"13/01/2020 21:00:00 - 13/01/2020 22:00:00","BZN|FI","1650.08","1650.08","1650.08","1631.90"
"13/01/2020 22:00:00 - 13/01/2020 23:00:00","BZN|FI","1601.50","1601.50","1601.50","1615.80"
"13/01/2020 23:00:00 - 14/01/2020 00:00:00","BZN|FI","1591.38","1591.38","1591.38","1563.20"
"14/01/2020 00:00:00 - 14/01/2020 01:00:00","BZN|FI","1571.06","1571.06","1571.06","1538.20"
"14/01/2020 01:00:00 - 14/01/2020 02:00:00","BZN|FI","1547.91","1547.91","1547.91","1516.40"
"14/01/2020 02:00:00 - 14/01/2020 03:00:00","BZN|FI","1510.80","1510.80","1510.80","1482.90"
"14/01/2020 03:00:00 - 14/01/2020 04:00:00","BZN|FI","1489.86","1489.86","1489.86","1469.70"
"14/01/2020 04:00:00 - 14/01/2020 05:00:00","BZN|FI","1491.86","1491.86","1491.86","1475.00"
"14/01/2020 05:00:00 - 14/01/2020 06:00:00","BZN|FI","1438.13","1438.13","1438.13","1408.60"
"14/01/2020 06:00:00 - 14/01/2020 07:00:00","BZN|FI","1463.36","1463.36","1463.36","1439.50"
"14/01/2020 07:00:00 - 14/01/2020 08:00:00","BZN|FI","1439.96","1439.96","1439.96","1413.00"
"14/01/2020 08:00:00 - 14/01/2020 09:00:00","BZN|FI","1484.13","1484.13","1484.13","1472.00"
"14/01/2020 09:00:00 - 14/01/2020 10:00:00","BZN|FI","1467.03","1467.03","1467.03","1480.80"
"14/01/2020 10:00:00 - 14/01/2020 11:00:00","BZN|FI","1518.07","1518.07","1518.07","1522.40"
"14/01/2020 11:00:00 - 14/01/2020 12:00:00","BZN|FI","1557.60","1557.60","1557.60","1551.60"
"14/01/2020 12:00:00 - 14/01/2020 13:00:00","BZN|FI","1649.89","1649.89","1649.89","1654.50"
"14/01/2020 13:00:00 - 14/01/2020 14:00:00","BZN|FI","1678.73","1678.73","1678.73","1693.80"
"14/01/2020 14:00:00 - 14/01/2020 15:00:00","BZN|FI","1673.17","1673.17","1673.17","1686.90"
"14/01/2020 15:00:00 - 14/01/2020 16:00:00","BZN|FI","1696.38","1696.38","1696.38","1706.90"
"14/01/2020 16:00:00 - 14/01/2020 17:00:00","BZN|FI","1738.86","1738.86","1738.86","1746.10"
"14/01/2020 17:00:00 - 14/01/2020 18:00:00","BZN|FI","1799.61","1799.61","1799.61","1806.40"
"14/01/2020 18:00:00 - 14/01/2020 19:00:00","BZN|FI","1818.82","1818.82","1818.82","1823.60"
"14/01/2020 19:00:00 - 14/01/2020 20:00:00","BZN|FI","1825.84","1825.84","1825.84","1832.50"
"14/01/2020 20:00:00 - 14/01/2020 21:00:00","BZN|FI","1809.96","1809.96","1809.96","1818.60"
"14/01/2020 21:00:00 - 14/01/2020 22:00:00","BZN|FI","1783.55","1783.55","1783.55","1790.20"
"14/01/2020 22:00:00 - 14/01/2020 23:00:00","BZN|FI","1749.71","1749.71","1749.71","1760.80"
"14/01/2020 23:00:00 - 15/01/2020 00:00:00","BZN|FI","1725.48","1725.48","1725.48","1725.20"
"15/01/2020 00:00:00 - 15/01/2020 01:00:00","BZN|FI","1703.90","1703.90","1703.90","1698.30"
"15/01/2020 01:00:00 - 15/01/2020 02:00:00","BZN|FI","1661.86","1661.86","1661.86","1651.70"
"15/01/2020 02:00:00 - 15/01/2020 03:00:00","BZN|FI","1623.64","1623.64","1623.64","1620.10"
"15/01/2020 03:00:00 - 15/01/2020 04:00:00","BZN|FI","1577.76","1577.76","1577.76","1569.30"
"15/01/2020 04:00:00 - 15/01/2020 05:00:00","BZN|FI","1565.36","1565.36","1565.36","1561.00"
"15/01/2020 05:00:00 - 15/01/2020 06:00:00","BZN|FI","1517.25","1517.25","1517.25","1508.50"
"15/01/2020 06:00:00 - 15/01/2020 07:00:00","BZN|FI","1352.38","1352.38","1352.38","1345.30"
"15/01/2020 07:00:00 - 15/01/2020 08:00:00","BZN|FI","1267.02","1267.02","1267.02","1262.80"
"15/01/2020 08:00:00 - 15/01/2020 09:00:00","BZN|FI","1157.94","1157.94","1157.94","1168.30"
"15/01/2020 09:00:00 - 15/01/2020 10:00:00","BZN|FI","1108.22","1108.22","1108.22","1118.90"
"15/01/2020 10:00:00 - 15/01/2020 11:00:00","BZN|FI","1096.17","1096.17","1096.17","1103.70"
"15/01/2020 11:00:00 - 15/01/2020 12:00:00","BZN|FI","1021.03","1021.03","1021.03","1022.40"
"15/01/2020 12:00:00 - 15/01/2020 13:00:00","BZN|FI","977.36","977.36","977.36","985.35"
"15/01/2020 13:00:00 - 15/01/2020 14:00:00","BZN|FI","904.92","904.92","904.92","913.67"
"15/01/2020 14:00:00 - 15/01/2020 15:00:00","BZN|FI","852.96","852.96","852.96","857.55"
"15/01/2020 15:00:00 - 15/01/2020 16:00:00","BZN|FI","843.22","843.22","843.22","852.42"
"15/01/2020 16:00:00 - 15/01/2020 17:00:00","BZN|FI","820.52","820.52","820.52","837.37"
"15/01/2020 17:00:00 - 15/01/2020 18:00:00","BZN|FI","803.57","803.57","803.57","803.94"
"15/01/2020 18:00:00 - 15/01/2020 19:00:00","BZN|FI","822.66","822.66","822.66","818.13"
"15/01/2020 19:00:00 - 15/01/2020 20:00:00","BZN|FI","855.30","855.30","855.30","855.75"
"15/01/2020 20:00:00 - 15/01/2020 21:00:00","BZN|FI","858.53","858.53","858.53","867.85"
"15/01/2020 21:00:00 - 15/01/2020 22:00:00","BZN|FI","788.54","788.54","788.54","790.43"
"15/01/2020 22:00:00 - 15/01/2020 23:00:00","BZN|FI","779.10","779.10","779.10","739.50"
"15/01/2020 23:00:00 - 16/01/2020 00:00:00","BZN|FI","703.98","703.98","703.98","707.12"
"16/01/2020 00:00:00 - 16/01/2020 01:00:00","BZN|FI","712.46","712.46","712.46","710.76"
"16/01/2020 01:00:00 - 16/01/2020 02:00:00","BZN|FI","700.64","700.64","700.64","692.24"
"16/01/2020 02:00:00 - 16/01/2020 03:00:00","BZN|FI","748.07","748.07","748.07","748.45"
"16/01/2020 03:00:00 - 16/01/2020 04:00:00","BZN|FI","704.15","704.15","704.15","707.52"
"16/01/2020 04:00:00 - 16/01/2020 05:00:00","BZN|FI","644.20","644.20","644.20","636.27"
"16/01/2020 05:00:00 - 16/01/2020 06:00:00","BZN|FI","627.71","627.71","627.71","616.25"
"16/01/2020 06:00:00 - 16/01/2020 07:00:00","BZN|FI","595.70","595.70","595.70","582.89"
"16/01/2020 07:00:00 - 16/01/2020 08:00:00","BZN|FI","593.23","593.23","593.23","582.76"
"16/01/2020 08:00:00 - 16/01/2020 09:00:00","BZN|FI","541.16","541.16","541.16","529.37"
"16/01/2020 09:00:00 - 16/01/2020 10:00:00","BZN|FI","518.25","518.25","518.25","505.73"
"16/01/2020 10:00:00 - 16/01/2020 11:00:00","BZN|FI","523.65","523.65","523.65","511.74"
"16/01/2020 11:00:00 - 16/01/2020 12:00:00","BZN|FI","461.23","461.23","461.23","447.79"
"16/01/2020 12:00:00 - 16/01/2020 13:00:00","BZN|FI","424.33","424.33","424.33","414.17"
"16/01/2020 13:00:00 - 16/01/2020 14:00:00","BZN|FI","434.26","434.26","434.26","428.28"
"16/01/2020 14:00:00 - 16/01/2020 15:00:00","BZN|FI","483.22","483.22","483.22","476.93"
"16/01/2020 15:00:00 - 16/01/2020 16:00:00","BZN|FI","497.89","497.89","497.89","488.47"
"16/01/2020 16:00:00 - 16/01/2020 17:00:00","BZN|FI","555.63","555.63","555.63","550.06"
"16/01/2020 17:00:00 - 16/01/2020 18:00:00","BZN|FI","568.57","568.57","568.57","565.64"
"16/01/2020 18:00:00 - 16/01/2020 19:00:00","BZN|FI","638.50","638.50","638.50","632.76"
"16/01/2020 19:00:00 - 16/01/2020 20:00:00","BZN|FI","740.60","740.60","740.60","756.90"
"16/01/2020 20:00:00 - 16/01/2020 21:00:00","BZN|FI","786.89","786.89","786.89","802.58"
"16/01/2020 21:00:00 - 16/01/2020 22:00:00","BZN|FI","860.16","860.16","860.16","879.75"
"16/01/2020 22:00:00 - 16/01/2020 23:00:00","BZN|FI","922.27","922.27","922.27","1073.90"
"16/01/2020 23:00:00 - 17/01/2020 00:00:00","BZN|FI","1158.48","1158.00","1158.48","1165.60"
"17/01/2020 00:00:00 - 17/01/2020 01:00:00","BZN|FI","1279.57","1279.24","1279.57","1293.40"
"17/01/2020 01:00:00 - 17/01/2020 02:00:00","BZN|FI","1301.83","1304.84","1301.83","1317.00"
"17/01/2020 02:00:00 - 17/01/2020 03:00:00","BZN|FI","1260.32","1262.97","1260.32","1270.90"
"17/01/2020 03:00:00 - 17/01/2020 04:00:00","BZN|FI","1261.86","1265.87","1261.86","1275.30"
"17/01/2020 04:00:00 - 17/01/2020 05:00:00","BZN|FI","1272.80","1270.57","1272.80","1287.30"
"17/01/2020 05:00:00 - 17/01/2020 06:00:00","BZN|FI","1198.05","1188.97","1198.05","1188.90"
"17/01/2020 06:00:00 - 17/01/2020 07:00:00","BZN|FI","1236.58","1169.95","1236.58","1229.60"
"17/01/2020 07:00:00 - 17/01/2020 08:00:00","BZN|FI","1156.58","1147.57","1156.58","1146.20"
"17/01/2020 08:00:00 - 17/01/2020 09:00:00","BZN|FI","1087.70","1117.94","1087.70","1100.20"
"17/01/2020 09:00:00 - 17/01/2020 10:00:00","BZN|FI","1031.71","1088.65","1031.71","1050.50"
"17/01/2020 10:00:00 - 17/01/2020 11:00:00","BZN|FI","1000.98","1050.64","1000.98","1013.80"
"17/01/2020 11:00:00 - 17/01/2020 12:00:00","BZN|FI","955.92","997.51","955.92","971.56"
"17/01/2020 12:00:00 - 17/01/2020 13:00:00","BZN|FI","889.53","942.15","889.53","889.29"
"17/01/2020 13:00:00 - 17/01/2020 14:00:00","BZN|FI","805.41","889.50","805.41","811.00"
"17/01/2020 14:00:00 - 17/01/2020 15:00:00","BZN|FI","797.56","839.33","797.56","801.67"
"17/01/2020 15:00:00 - 17/01/2020 16:00:00","BZN|FI","843.60","787.49","843.60","846.28"
"17/01/2020 16:00:00 - 17/01/2020 17:00:00","BZN|FI","812.24","746.30","812.24","815.84"
"17/01/2020 17:00:00 - 17/01/2020 18:00:00","BZN|FI","774.49","717.91","774.49","774.37"
"17/01/2020 18:00:00 - 17/01/2020 19:00:00","BZN|FI","782.17","704.96","782.17","783.39"
"17/01/2020 19:00:00 - 17/01/2020 20:00:00","BZN|FI","825.28","698.45","825.28","828.86"
"17/01/2020 20:00:00 - 17/01/2020 21:00:00","BZN|FI","813.73","692.94","813.73","819.58"
"17/01/2020 21:00:00 - 17/01/2020 22:00:00","BZN|FI","802.27","692.06","802.27","802.21"
"17/01/2020 22:00:00 - 17/01/2020 23:00:00","BZN|FI","809.88","695.78","809.88","780.00"
"17/01/2020 23:00:00 - 18/01/2020 00:00:00","BZN|FI","705.04","696.57","769.34","773.83"
"18/01/2020 00:00:00 - 18/01/2020 01:00:00","BZN|FI","828.64","790.58","790.72","793.12"
"18/01/2020 01:00:00 - 18/01/2020 02:00:00","BZN|FI","844.17","791.26","791.32","788.90"
"18/01/2020 02:00:00 - 18/01/2020 03:00:00","BZN|FI","853.63","750.04","752.68","752.10"
"18/01/2020 03:00:00 - 18/01/2020 04:00:00","BZN|FI","860.34","750.37","755.60","743.89"
"18/01/2020 04:00:00 - 18/01/2020 05:00:00","BZN|FI","867.10","803.52","808.95","794.94"
"18/01/2020 05:00:00 - 18/01/2020 06:00:00","BZN|FI","874.50","843.24","845.85","843.28"
"18/01/2020 06:00:00 - 18/01/2020 07:00:00","BZN|FI","879.44","836.31","809.27","811.11"
"18/01/2020 07:00:00 - 18/01/2020 08:00:00","BZN|FI","876.24","824.90","816.03","822.67"
"18/01/2020 08:00:00 - 18/01/2020 09:00:00","BZN|FI","867.54","811.83","807.01","804.22"
"18/01/2020 09:00:00 - 18/01/2020 10:00:00","BZN|FI","855.50","790.93","763.20","757.58"
"18/01/2020 10:00:00 - 18/01/2020 11:00:00","BZN|FI","831.29","763.22","773.96","762.97"
"18/01/2020 11:00:00 - 18/01/2020 12:00:00","BZN|FI","801.61","746.00","767.21","750.00"
"18/01/2020 12:00:00 - 18/01/2020 13:00:00","BZN|FI","784.61","742.55","754.92","737.39"
"18/01/2020 13:00:00 - 18/01/2020 14:00:00","BZN|FI","788.44","759.37","769.44","760.90"
"18/01/2020 14:00:00 - 18/01/2020 15:00:00","BZN|FI","795.03","779.18","810.08","806.28"
"18/01/2020 15:00:00 - 18/01/2020 16:00:00","BZN|FI","792.34","785.83","828.62","829.37"
"18/01/2020 16:00:00 - 18/01/2020 17:00:00","BZN|FI","785.44","788.63","813.27","810.68"
"18/01/2020 17:00:00 - 18/01/2020 18:00:00","BZN|FI","775.86","789.66","803.97","803.85"
"18/01/2020 18:00:00 - 18/01/2020 19:00:00","BZN|FI","757.35","790.82","831.45","826.21"
"18/01/2020 19:00:00 - 18/01/2020 20:00:00","BZN|FI","720.10","784.58","823.12","820.61"
"18/01/2020 20:00:00 - 18/01/2020 21:00:00","BZN|FI","673.53","779.85","833.05","830.31"
"18/01/2020 21:00:00 - 18/01/2020 22:00:00","BZN|FI","632.41","777.93","791.72","789.80"
"18/01/2020 22:00:00 - 18/01/2020 23:00:00","BZN|FI","601.03","770.52","772.50","745.11"
"18/01/2020 23:00:00 - 19/01/2020 00:00:00","BZN|FI","576.90","764.03","726.47","736.04"
"19/01/2020 00:00:00 - 19/01/2020 01:00:00","BZN|FI","666.03","762.21","762.01","778.96"
"19/01/2020 01:00:00 - 19/01/2020 02:00:00","BZN|FI","644.44","712.94","712.04","735.10"
"19/01/2020 02:00:00 - 19/01/2020 03:00:00","BZN|FI","633.97","643.49","639.80","664.86"
"19/01/2020 03:00:00 - 19/01/2020 04:00:00","BZN|FI","659.40","623.21","618.46","628.44"
"19/01/2020 04:00:00 - 19/01/2020 05:00:00","BZN|FI","703.59","727.69","724.13","728.94"
"19/01/2020 05:00:00 - 19/01/2020 06:00:00","BZN|FI","754.68","775.03","771.83","773.72"
"19/01/2020 06:00:00 - 19/01/2020 07:00:00","BZN|FI","802.97","815.46","845.91","845.58"
"19/01/2020 07:00:00 - 19/01/2020 08:00:00","BZN|FI","825.63","842.66","827.78","816.76"
"19/01/2020 08:00:00 - 19/01/2020 09:00:00","BZN|FI","819.84","860.81","822.80","810.00"
"19/01/2020 09:00:00 - 19/01/2020 10:00:00","BZN|FI","798.10","861.74","814.83","813.04"
"19/01/2020 10:00:00 - 19/01/2020 11:00:00","BZN|FI","780.11","835.84","743.19","738.01"
"19/01/2020 11:00:00 - 19/01/2020 12:00:00","BZN|FI","768.01","819.71","720.53","712.51"
"19/01/2020 12:00:00 - 19/01/2020 13:00:00","BZN|FI","757.34","779.68","694.56","684.99"
"19/01/2020 13:00:00 - 19/01/2020 14:00:00","BZN|FI","750.26","742.03","678.73","665.78"
"19/01/2020 14:00:00 - 19/01/2020 15:00:00","BZN|FI","740.50","713.12","748.19","748.08"
"19/01/2020 15:00:00 - 19/01/2020 16:00:00","BZN|FI","724.61","690.42","725.99","730.10"
"19/01/2020 16:00:00 - 19/01/2020 17:00:00","BZN|FI","685.94","648.52","571.32","574.92"
"19/01/2020 17:00:00 - 19/01/2020 18:00:00","BZN|FI","632.24","589.26","493.16","485.94"
"19/01/2020 18:00:00 - 19/01/2020 19:00:00","BZN|FI","581.22","537.85","491.31","490.10"
"19/01/2020 19:00:00 - 19/01/2020 20:00:00","BZN|FI","525.15","491.43","571.94","558.85"
"19/01/2020 20:00:00 - 19/01/2020 21:00:00","BZN|FI","455.43","457.08","516.44","527.22"
"19/01/2020 21:00:00 - 19/01/2020 22:00:00","BZN|FI","400.29","442.57","289.77","276.89"
"19/01/2020 22:00:00 - 19/01/2020 23:00:00","BZN|FI","397.90","456.14","319.98","325.60"
"19/01/2020 23:00:00 - 20/01/2020 00:00:00","BZN|FI","475.99","508.09","476.65","461.89"
"20/01/2020 00:00:00 - 20/01/2020 01:00:00","BZN|FI","649.98","637.98","636.76","616.30"
"20/01/2020 01:00:00 - 20/01/2020 02:00:00","BZN|FI","785.20","914.15","910.15","894.56"
"20/01/2020 02:00:00 - 20/01/2020 03:00:00","BZN|FI","894.72","1016.39","1005.71","1014.80"
"20/01/2020 03:00:00 - 20/01/2020 04:00:00","BZN|FI","1011.21","1124.87","1107.09","1130.20"
"20/01/2020 04:00:00 - 20/01/2020 05:00:00","BZN|FI","1161.30","1201.09","1178.68","1209.30"
"20/01/2020 05:00:00 - 20/01/2020 06:00:00","BZN|FI","1321.94","1262.56","1239.90","1268.00"
"20/01/2020 06:00:00 - 20/01/2020 07:00:00","BZN|FI","1471.07","1381.73","1435.94","1445.20"
"20/01/2020 07:00:00 - 20/01/2020 08:00:00","BZN|FI","1574.36","1481.58","1562.87","1567.20"
"20/01/2020 08:00:00 - 20/01/2020 09:00:00","BZN|FI","1623.03","1545.91","1601.92","1607.60"
"20/01/2020 09:00:00 - 20/01/2020 10:00:00","BZN|FI","1631.14","1577.47","1580.40","1584.40"
"20/01/2020 10:00:00 - 20/01/2020 11:00:00","BZN|FI","1615.73","1576.42","1571.22","1567.80"
"20/01/2020 11:00:00 - 20/01/2020 12:00:00","BZN|FI","1586.87","1562.62","1553.90","1548.00"
"20/01/2020 12:00:00 - 20/01/2020 13:00:00","BZN|FI","1549.65","1540.15","1602.10","1594.90"
"20/01/2020 13:00:00 - 20/01/2020 14:00:00","BZN|FI","1522.35","1530.38","1612.59","1618.00"
"20/01/2020 14:00:00 - 20/01/2020 15:00:00","BZN|FI","1511.40","1537.18","1594.59","1473.50"
"20/01/2020 15:00:00 - 20/01/2020 16:00:00","BZN|FI","1512.82","1552.54","1625.71","1468.20"
"20/01/2020 16:00:00 - 20/01/2020 17:00:00","BZN|FI","1535.14","1579.21","1680.14","1514.70"
"20/01/2020 17:00:00 - 20/01/2020 18:00:00","BZN|FI","1587.77","1621.37","1754.64","1594.20"
"20/01/2020 18:00:00 - 20/01/2020 19:00:00","BZN|FI","1639.09","1657.94","1785.01","1601.20"
"20/01/2020 19:00:00 - 20/01/2020 20:00:00","BZN|FI","1678.29","1689.05","1802.89","1617.10"
"20/01/2020 20:00:00 - 20/01/2020 21:00:00","BZN|FI","1702.60","1715.23","1784.96","1590.50"
"20/01/2020 21:00:00 - 20/01/2020 22:00:00","BZN|FI","1717.95","1729.84","1775.29","1575.70"
"20/01/2020 22:00:00 - 20/01/2020 23:00:00","BZN|FI","1729.23","1739.87","1783.85","1557.50"
"20/01/2020 23:00:00 - 21/01/2020 00:00:00","BZN|FI","1739.15","1746.29","1765.52","1559.40"
"21/01/2020 00:00:00 - 21/01/2020 01:00:00","BZN|FI","1801.97","1777.06","1777.03","1572.80"
"21/01/2020 01:00:00 - 21/01/2020 02:00:00","BZN|FI","1796.42","1778.82","1778.88","1571.20"
"21/01/2020 02:00:00 - 21/01/2020 03:00:00","BZN|FI","1771.25","1775.05","1773.45","1577.10"
"21/01/2020 03:00:00 - 21/01/2020 04:00:00","BZN|FI","1724.36","1749.80","1746.77","1560.80"
"21/01/2020 04:00:00 - 21/01/2020 05:00:00","BZN|FI","1684.78","1707.42","1708.90","1526.90"
"21/01/2020 05:00:00 - 21/01/2020 06:00:00","BZN|FI","1675.64","1658.89","1667.97","1480.60"
"21/01/2020 06:00:00 - 21/01/2020 07:00:00","BZN|FI","1670.93","1692.25","1720.26","1526.10"
"21/01/2020 07:00:00 - 21/01/2020 08:00:00","BZN|FI","1698.83","1741.21","1803.34","1606.20"
"21/01/2020 08:00:00 - 21/01/2020 09:00:00","BZN|FI","1740.01","1758.68","1795.01","1596.60"
"21/01/2020 09:00:00 - 21/01/2020 10:00:00","BZN|FI","1754.91","1758.91","1770.96","1580.70"
"21/01/2020 10:00:00 - 21/01/2020 11:00:00","BZN|FI","1759.77","1766.56","1764.37","1573.70"
